annee,date,latitude,longitude,profondeur_km,magnitude,type_magnitude
2021,2021-04-09T13:21:52.060096Z,-21.4001,55.849,23.5,1.02,Md
2021,2021-04-09T12:52:49.537965Z,-21.271,55.7244,-1.2,0.67,Md
2021,2021-04-09T12:39:32.414534Z,-21.266,55.7206,-1.51,1.0,Md
2021,2021-04-09T12:01:52.527125Z,-21.2472,55.7144,-0.66,0.67,Md
2021,2021-04-09T11:44:11.751645Z,-21.2451,55.7162,-0.39,0.41,Md
2021,2021-04-09T11:42:39.936275Z,-21.2442,55.7171,-0.17,1.43,Md
2021,2021-04-09T11:37:02.029211Z,-21.2456,55.7125,-0.56,1.17,Md
2021,2021-04-09T11:27:06.626537Z,-21.2453,55.7139,-0.46,0.46,Md
2021,2021-04-09T11:19:10.883520Z,-21.2435,55.7189,-0.31,1.0,Md
2021,2021-04-09T11:18:35.617304Z,-21.2458,55.7141,-0.61,0.66,Md
2021,2021-04-09T11:11:32.256473Z,-21.2449,55.7143,-0.6,1.87,Md
2021,2021-04-09T10:25:44.170207Z,-21.2451,55.7157,-0.45,2.06,Md
2021,2021-04-09T10:25:00.575298Z,-21.2449,55.7159,-0.34,0.31,Md
2021,2021-04-09T07:41:46.497552Z,-21.2447,55.715,-0.25,0.95,Md
2021,2021-04-09T06:56:50.037338Z,-21.2424,55.7104,-0.18,0.88,Md
2021,2021-04-09T04:28:26.042638Z,-21.2425,55.7137,-0.55,0.47,Md
2021,2021-04-09T01:32:05.219165Z,-21.242,55.7127,-0.37,0.93,Md
2021,2021-04-09T00:44:42.955297Z,-21.2414,55.719,0.74,1.08,Md
2021,2021-04-08T23:32:18.273131Z,-21.2453,55.7169,-0.28,0.65,Md
2021,2021-04-08T23:13:10.825210Z,-21.244,55.7168,-0.0,0.25,Md
2021,2021-04-08T22:50:15.127311Z,-21.2422,55.7104,-0.52,0.37,Md
2021,2021-04-08T22:34:47.406016Z,-21.2444,55.7164,0.29,0.37,Md
2021,2021-04-08T21:29:10.461821Z,-21.2447,55.7168,-0.12,0.97,Md
2021,2021-04-08T19:59:36.257193Z,-21.2473,55.7164,0.32,0.37,Md
2021,2021-04-08T11:44:32.551273Z,-21.2413,55.712,2.01,0.18,Md
2021,2021-04-08T10:55:55.598310Z,-21.2442,55.7118,-0.17,0.16,Md
2021,2021-04-08T10:53:41.984068Z,-21.2444,55.7175,0.4,0.41,Md
2021,2021-04-08T07:24:19.666670Z,-21.2337,55.7064,1.2,0.46,Md
2021,2021-04-08T07:24:09.301998Z,-21.232,55.7033,1.01,0.27,Md
2021,2021-04-07T20:20:05.050282Z,-21.2637,55.7261,-2.67,0.45,Md
2021,2021-04-07T00:14:03.038001Z,-21.2451,55.7173,0.48,0.46,Md
2021,2021-04-06T22:11:12.643907Z,-21.2397,55.7127,1.22,0.11,Md
2021,2021-04-06T22:01:38.514859Z,-21.2395,55.7127,1.28,0.21,Md
2021,2021-04-06T13:18:27.730651Z,-21.2449,55.7178,0.34,0.6,Md
2021,2021-04-06T12:37:47.196953Z,-21.2471,55.7162,0.42,0.05,Md
2021,2021-04-05T23:56:38.531407Z,-20.903,55.3914,23.8,1.49,Md
2021,2021-04-05T23:22:56.803741Z,-21.2297,55.7048,0.95,0.25,Md
2021,2021-04-05T01:36:02.143913Z,-21.2444,55.712,-0.16,0.4,Md
2021,2021-04-04T23:55:12.746842Z,-21.2431,55.7111,-0.1,0.16,Md
2021,2021-04-04T18:09:54.496834Z,-21.5448,55.7285,23.59,1.12,Md
2021,2021-04-04T16:48:24.816540Z,-21.2104,55.5212,23.66,1.06,Md
2021,2021-04-04T02:41:28.457717Z,-21.4377,55.676,22.82,1.18,Md
2021,2021-04-04T01:10:14.435994Z,-21.245,55.7149,-0.32,0.96,Md
2021,2021-04-03T07:34:18.488152Z,-21.2447,55.7139,-0.33,1.68,Md
2021,2021-04-02T19:07:01.532481Z,-21.2337,55.7083,1.38,1.1,Md
2021,2021-04-02T01:10:13.091862Z,-21.2324,55.7069,1.56,2.4,Md
2021,2021-04-01T22:13:32.482316Z,-21.2449,55.7182,-0.44,0.31,Md
2021,2021-04-01T16:01:36.244619Z,-21.2456,55.718,-0.72,0.57,Md
2021,2021-04-01T15:40:16.755941Z,-21.2454,55.7135,-0.69,0.36,Md
2021,2021-04-01T12:25:25.665680Z,-21.2298,55.7442,0.69,0.77,Md
2021,2021-04-01T11:56:52.334898Z,-21.2306,55.7057,1.23,0.41,Md
2021,2021-04-01T11:32:09.895027Z,-21.242,55.7108,-0.38,0.07,Md
2021,2021-04-01T09:50:35.026478Z,-21.2453,55.7127,-0.73,0.29,Md
2021,2021-04-01T05:19:44.756272Z,-21.2435,55.7182,-0.39,0.41,Md
2021,2021-04-01T04:32:27.341599Z,-21.244,55.7185,-0.43,0.63,Md
2021,2021-04-01T01:35:03.216642Z,-21.2456,55.7143,-0.48,0.91,Md
2021,2021-03-31T23:46:35.658822Z,-21.2449,55.7175,-0.78,0.18,Md
2021,2021-03-31T23:14:29.213170Z,-21.245,55.7172,0.26,0.46,Md
2021,2021-03-31T23:00:34.291847Z,-21.2295,55.7055,1.0,0.51,Md
2021,2021-03-31T22:57:30.481367Z,-21.2451,55.7182,-0.71,0.56,Md
2021,2021-03-31T22:12:17.419125Z,-21.2462,55.715,-0.67,0.34,Md
2021,2021-03-31T15:20:46.645995Z,-21.2406,55.7131,-0.17,0.92,Md
2021,2021-03-31T15:09:22.102704Z,-21.24,55.7138,-0.04,0.83,Md
2021,2021-03-31T09:01:36.601672Z,-21.2438,55.7191,-0.41,0.65,Md
2021,2021-03-31T07:19:28.628924Z,-21.2411,55.7164,0.47,0.56,Md
2021,2021-03-31T05:04:53.852430Z,-21.2438,55.7182,-0.05,1.65,Md
2021,2021-03-30T23:23:10.428214Z,-21.2572,55.7436,1.22,0.47,Md
2021,2021-03-30T20:09:23.686552Z,-21.2131,55.5681,24.29,2.31,Md
2021,2021-03-30T15:17:03.534142Z,-21.2453,55.7171,-0.52,0.16,Md
2021,2021-03-29T23:27:01.243882Z,-21.2348,55.7073,1.38,0.76,Md
2021,2021-03-29T09:23:07.643221Z,-20.9637,55.4377,11.47,1.08,Md
2021,2021-03-28T07:30:48.418948Z,-21.2422,55.7143,1.9,0.1,Md
2021,2021-03-28T02:26:32.877866Z,-21.2597,55.7472,0.26,0.03,Md
2021,2021-03-27T02:40:54.047800Z,-21.2402,55.7134,-0.09,0.95,Md
2021,2021-03-26T23:04:00.596986Z,-21.2451,55.7157,-0.46,1.47,Md
2021,2021-03-26T12:22:17.315437Z,-21.2447,55.7185,-0.52,0.78,Md
2021,2021-03-26T11:38:56.635263Z,-21.2458,55.7139,-0.79,0.24,Md
2021,2021-03-26T10:35:15.239345Z,-21.2453,55.7166,-0.44,0.89,Md
2021,2021-03-26T09:44:39.340350Z,-21.2451,55.7136,-0.55,0.8,Md
2021,2021-03-26T07:41:19.229630Z,-21.244,55.7127,-0.4,1.47,Md
2021,2021-03-26T07:15:21.435477Z,-21.2447,55.7134,-0.49,0.51,Md
2021,2021-03-26T05:28:13.065157Z,-21.2449,55.7134,-0.52,0.96,Md
2021,2021-03-26T04:31:08.701950Z,-21.2449,55.718,-0.4,1.7,Md
2021,2021-03-25T22:08:57.076981Z,-21.2458,55.7143,-0.57,0.77,Md
2021,2021-03-25T18:41:03.766139Z,-21.2448,55.6986,6.93,0.18,Md
2021,2021-03-25T15:49:19.682477Z,-21.242,55.7108,-0.43,0.46,Md
2021,2021-03-25T10:34:46.204806Z,-21.2447,55.7175,-0.51,0.27,Md
2021,2021-03-25T08:59:53.155330Z,-20.9619,55.4312,10.91,1.17,Md
2021,2021-03-25T06:41:38.767976Z,-21.2438,55.7161,-0.28,0.36,Md
2021,2021-03-25T05:36:26.592014Z,-21.2449,55.7127,-0.58,0.41,Md
2021,2021-03-25T05:30:49.814830Z,-21.2451,55.7127,-0.74,0.55,Md
2021,2021-03-25T04:41:58.356059Z,-21.2451,55.7157,-0.52,0.52,Md
2021,2021-03-25T04:38:32.465425Z,-21.2449,55.7185,-0.54,0.61,Md
2021,2021-03-25T04:32:20.101355Z,-21.2451,55.715,-0.4,2.11,Md
2021,2021-03-25T04:30:11.954939Z,-21.2447,55.7185,-0.41,0.7,Md
2021,2021-03-25T04:02:06.378733Z,-21.2458,55.715,-0.58,0.38,Md
2021,2021-03-25T03:13:23.835420Z,-21.2411,55.7177,-0.55,0.42,Md
2021,2021-03-25T01:42:52.495377Z,-21.2447,55.7155,-0.34,0.33,Md
2021,2021-03-25T01:25:54.201271Z,-21.2448,55.7188,-0.53,0.32,Md
2021,2021-03-24T23:56:24.421250Z,-21.244,55.7162,0.05,1.56,Md
2021,2021-03-24T23:12:45.241480Z,-21.2418,55.7099,-0.38,0.18,Md
2021,2021-03-24T22:53:56.102644Z,-21.2449,55.7141,-0.54,2.41,Md
2021,2021-03-24T20:42:11.529159Z,-21.2404,55.7124,-0.22,0.39,Md
2021,2021-03-24T20:21:26.221741Z,-21.2456,55.7143,-0.52,0.25,Md
2021,2021-03-24T19:49:45.910300Z,-21.244,55.7182,-0.39,1.43,Md
2021,2021-03-24T14:47:57.896877Z,-21.2451,55.7152,-0.52,0.74,Md
2021,2021-03-24T14:18:28.981672Z,-21.2449,55.7145,-0.38,1.71,Md
2021,2021-03-24T13:07:18.915609Z,-21.2449,55.7145,-0.32,0.32,Md
2021,2021-03-24T12:27:12.135958Z,-21.2303,55.7042,0.64,0.76,Md
2021,2021-03-24T11:15:07.314205Z,-21.2424,55.7106,-0.28,0.68,Md
2021,2021-03-24T10:03:08.706103Z,-21.244,55.7152,-0.18,0.88,Md
2021,2021-03-24T08:34:15.724237Z,-21.2438,55.7185,-0.35,1.19,Md
2021,2021-03-24T06:31:02.969797Z,-21.2444,55.7187,-0.66,0.56,Md
2021,2021-03-24T05:04:34.951491Z,-21.2433,55.7189,-0.38,1.55,Md
2021,2021-03-24T03:37:01.772978Z,-21.2449,55.7143,-0.37,0.81,Md
2021,2021-03-24T01:00:41.163148Z,-21.2418,55.7102,-0.27,0.72,Md
2021,2021-03-24T00:54:47.164150Z,-21.2444,55.7182,-0.52,0.45,Md
2021,2021-03-24T00:36:42.881838Z,-21.2456,55.7146,-0.61,0.59,Md
2021,2021-03-24T00:30:39.905156Z,-21.2451,55.7173,-0.39,0.6,Md
2021,2021-03-23T23:34:19.324503Z,-21.2692,55.7697,2.54,0.25,Md
2021,2021-03-23T23:22:55.181964Z,-21.2419,55.7098,-0.47,0.43,Md
2021,2021-03-23T23:17:36.636420Z,-21.2444,55.7182,-0.43,0.67,Md
2021,2021-03-23T17:17:43.062928Z,-21.245,55.7158,-0.47,0.29,Md
2021,2021-03-23T14:29:08.887511Z,-21.2459,55.7154,-0.52,0.75,Md
2021,2021-03-23T11:04:09.575753Z,-21.246,55.7157,-0.32,0.82,Md
2021,2021-03-23T10:34:10.126240Z,-21.2456,55.7169,-0.68,0.54,Md
2021,2021-03-23T08:10:30.159619Z,-21.2419,55.7176,-0.54,0.3,Md
2021,2021-03-23T07:58:33.231314Z,-21.245,55.7186,-0.54,0.49,Md
2021,2021-03-23T06:28:10.445312Z,-21.2456,55.7152,-0.64,0.37,Md
2021,2021-03-23T05:53:52.037481Z,-21.2413,55.7124,-0.33,0.61,Md
2021,2021-03-23T04:50:42.529904Z,-21.245,55.7149,-0.32,0.69,Md
2021,2021-03-23T02:45:15.317001Z,-21.2452,55.7137,-0.46,1.09,Md
2021,2021-03-23T01:09:09.353576Z,-21.245,55.7158,-0.3,1.46,Md
2021,2021-03-22T22:00:39.182471Z,-21.246,55.7152,-0.4,0.8,Md
2021,2021-03-22T12:37:54.341084Z,-21.2451,55.7152,-0.46,1.17,Md
2021,2021-03-22T11:38:19.159903Z,-21.2452,55.7147,-0.46,1.04,Md
2021,2021-03-22T11:19:20.221072Z,-21.2453,55.7141,-0.39,0.95,Md
2021,2021-03-22T08:53:58.667829Z,-21.2454,55.714,-0.64,0.3,Md
2021,2021-03-22T08:45:05.996811Z,-21.2464,55.7157,-0.58,0.2,Md
2021,2021-03-22T07:12:34.354756Z,-21.2397,55.7122,-0.41,0.34,Md
2021,2021-03-22T04:37:43.054746Z,-21.2411,55.7099,-0.45,0.73,Md
2021,2021-03-22T04:13:52.187692Z,-21.2451,55.7143,-0.41,0.47,Md
2021,2021-03-22T04:03:21.578055Z,-21.2433,55.7182,-0.33,0.75,Md
2021,2021-03-21T14:00:39.880268Z,-21.2431,55.7106,-0.44,0.68,Md
2021,2021-03-21T03:42:52.173967Z,-21.2422,55.7143,-0.16,0.51,Md
2021,2021-03-21T01:24:04.890672Z,-21.2451,55.7148,-0.45,0.38,Md
2021,2021-03-20T17:38:02.023213Z,-21.2449,55.7143,-0.45,0.87,Md
2021,2021-03-20T15:33:59.968464Z,-21.2442,55.7189,-0.37,0.59,Md
2021,2021-03-20T13:20:07.423247Z,-21.2451,55.7155,-0.54,0.82,Md
2021,2021-03-20T12:11:21.373593Z,-21.2453,55.7178,-0.64,0.79,Md
2021,2021-03-20T10:33:19.741843Z,-21.2449,55.7189,-0.52,0.59,Md
2021,2021-03-20T08:34:32.310530Z,-21.2447,55.7175,-0.46,1.37,Md
2021,2021-03-20T08:14:38.050819Z,-21.2458,55.7152,-0.66,0.53,Md
2021,2021-03-20T03:25:17.490633Z,-21.2451,55.7155,-0.22,0.81,Md
2021,2021-03-20T01:25:09.195276Z,-21.2456,55.715,-0.51,0.23,Md
2021,2021-03-19T19:18:12.952474Z,-21.2447,55.7155,-0.22,1.84,Md
2021,2021-03-19T17:50:11.213688Z,-21.2447,55.7155,-0.31,1.64,Md
2021,2021-03-19T15:28:52.793463Z,-21.2416,55.71,-0.36,0.33,Md
2021,2021-03-19T13:39:19.413971Z,-21.2451,55.7141,-0.51,0.27,Md
2021,2021-03-19T04:12:12.702583Z,-21.2453,55.7185,-0.56,0.58,Md
2021,2021-03-18T22:34:14.292383Z,-21.2449,55.7152,-0.39,0.72,Md
2021,2021-03-18T22:12:57.594719Z,-21.2444,55.7162,-0.41,0.29,Md
2021,2021-03-18T21:20:04.005002Z,-21.2451,55.7141,-0.41,0.31,Md
2021,2021-03-18T20:41:00.459050Z,-21.2451,55.7143,-0.28,0.51,Md
2021,2021-03-18T17:43:23.662321Z,-21.2456,55.7143,-0.58,0.02,Md
2021,2021-03-18T15:51:27.115586Z,-21.2453,55.7141,-0.55,0.02,Md
2021,2021-03-18T14:34:45.999810Z,-21.2438,55.7189,-0.35,0.64,Md
2021,2021-03-18T00:24:22.245942Z,-21.2456,55.7173,-0.72,0.14,Md
2021,2021-03-17T01:13:35.643666Z,-21.245,55.7154,-0.88,0.13,Md
2021,2021-03-16T10:24:22.664617Z,-21.2447,55.7182,-0.34,0.44,Md
2021,2021-03-16T01:56:11.757007Z,-21.2442,55.7182,-0.39,0.15,Md
2021,2021-03-16T00:32:00.821051Z,-21.2453,55.718,-0.79,0.09,Md
2021,2021-03-15T15:49:18.973231Z,-21.2442,55.7189,-0.69,-0.08,Md
2021,2021-03-15T06:15:46.147088Z,-21.2444,55.718,-0.54,0.53,Md
2021,2021-03-13T22:34:21.612586Z,-21.2547,55.757,1.18,0.46,Md
2021,2021-03-13T19:00:27.371237Z,-21.2451,55.718,-0.74,0.64,Md
2021,2021-03-13T01:26:53.064353Z,-21.2438,55.7173,-0.33,0.36,Md
2021,2021-03-12T19:37:39.582817Z,-20.957,55.4321,10.74,0.78,Md
2021,2021-03-11T00:05:39.353554Z,-21.0865,55.5822,15.2,0.46,Md
2021,2021-03-10T21:29:09.344099Z,-20.9597,55.4289,10.96,0.82,Md
2021,2021-03-10T20:56:23.979083Z,-20.961,55.428,10.21,0.69,Md
2021,2021-03-09T22:00:34.801387Z,-21.2425,55.7036,5.6,0.46,Md
2021,2021-03-09T13:38:30.801944Z,-21.0722,55.5472,17.57,0.57,Md
2021,2021-03-04T00:59:28.122135Z,-20.9543,55.433,11.33,1.1,Md
2021,2021-03-04T00:58:40.264661Z,-20.9548,55.4316,11.33,0.83,Md
2021,2021-03-03T23:53:10.722661Z,-21.1057,55.6168,18.47,1.25,Md
2021,2021-03-03T22:58:09.370878Z,-20.9557,55.4321,11.76,1.34,Md
2021,2021-03-01T09:11:59.397183Z,-21.2418,55.7161,-0.78,0.0,Md
2021,2021-02-27T17:10:29.157880Z,-21.2435,55.7145,-0.08,0.45,Md
2021,2021-02-26T17:58:42.303460Z,-21.2316,55.7047,1.4,0.49,Md
2021,2021-02-24T23:54:53.583417Z,-21.1042,55.4714,5.23,1.45,Md
2021,2021-02-24T18:23:20.717259Z,-20.9633,55.4299,9.99,0.9,Md
2021,2021-02-20T23:04:25.891561Z,-21.0985,55.3819,15.68,0.56,Md
2021,2021-02-18T23:23:58.592995Z,-21.322,55.788,10.1,0.65,Md
2021,2021-02-18T20:12:28.125911Z,-20.9586,55.4314,9.81,0.57,Md
2021,2021-02-14T07:00:27.410385Z,-21.2631,55.3659,26.86,1.78,Md
2021,2021-02-12T22:09:45.279146Z,-21.2447,55.7178,-0.56,0.46,Md
2021,2021-02-10T04:04:43.796889Z,-21.2431,55.7164,-0.26,0.78,Md
2021,2021-02-10T02:41:31.095451Z,-20.9512,55.428,10.62,1.14,Md
2021,2021-02-09T23:29:51.083080Z,-21.0034,55.4406,10.79,1.21,Md
2021,2021-02-06T16:40:08.281187Z,-21.1079,55.6605,19.71,0.84,Md
2021,2021-02-05T17:38:04.193481Z,-21.2535,55.5056,20.26,1.33,Md
2021,2021-02-05T11:46:06.178724Z,-20.9481,55.4275,10.36,1.21,Md
2021,2021-02-04T05:30:13.756107Z,-20.9548,55.4289,10.38,1.01,Md
2021,2021-02-02T05:26:18.120594Z,-20.9523,55.4277,10.39,1.75,Md
2021,2021-01-31T22:46:14.967916Z,-21.1539,55.642,19.8,0.98,Md
2021,2021-01-31T02:49:58.686915Z,-20.9503,55.4266,10.65,1.03,Md
2021,2021-01-26T19:16:00.168321Z,-20.9503,55.4266,10.87,1.27,Md
2021,2021-01-24T11:08:57.849964Z,-21.0052,55.3671,27.16,1.5,Md
2021,2021-01-13T22:24:15.711997Z,-21.305,55.6764,11.41,0.73,Md
2021,2021-01-12T14:11:32.751463Z,-21.2438,55.7159,-0.48,0.89,Md
2021,2021-01-04T21:35:57.742394Z,-21.1945,55.4863,23.75,1.52,Md
2021,2021-01-03T03:26:00.130630Z,-21.2442,55.718,-0.23,1.4,Md
2020,2020-12-28T09:29:25.887791Z,-21.2462,55.7452,0.7,-0.19,Md
2020,2020-12-25T20:02:30.819051Z,-20.9517,55.4284,10.72,0.56,Md
2020,2020-12-25T05:57:31.715380Z,-21.2447,55.7152,-0.26,1.04,Md
2020,2020-12-22T14:36:51.145368Z,-20.9481,55.433,10.87,0.74,Md
2020,2020-12-21T13:53:40.477119Z,-21.1972,55.4049,20.99,1.88,Md
2020,2020-12-21T00:25:45.366397Z,-21.2413,55.7152,0.09,1.07,Md
2020,2020-12-20T11:35:03.555542Z,-21.245,55.714,-0.37,1.15,Md
2020,2020-12-19T23:21:24.596259Z,-21.2435,55.7099,-0.43,0.44,Md
2020,2020-12-19T19:27:35.560353Z,-20.9561,55.4294,10.43,1.1,Md
2020,2020-12-19T14:59:30.568040Z,-20.9533,55.4322,11.25,1.8,Md
2020,2020-12-19T08:24:39.674750Z,-21.2411,55.7131,-0.6,0.09,Md
2020,2020-12-15T23:21:35.743816Z,-21.2426,55.7113,-0.37,1.25,Md
2020,2020-12-11T16:46:16.373985Z,-21.2166,55.6629,19.64,0.86,Md
2020,2020-12-11T14:04:05.960968Z,-21.2395,55.712,-0.79,0.46,Md
2020,2020-12-10T10:37:15.215264Z,-21.2424,55.7088,-0.91,0.15,Md
2020,2020-12-10T09:33:48.444197Z,-21.2424,55.7097,-0.79,0.68,Md
2020,2020-12-10T08:35:07.774140Z,-21.2413,55.7095,-0.83,0.16,Md
2020,2020-12-09T21:12:08.303526Z,-21.2429,55.7099,-0.75,1.37,Md
2020,2020-12-09T00:07:38.635536Z,-21.2435,55.7102,-0.84,0.19,Md
2020,2020-12-08T20:48:06.533335Z,-21.2426,55.7092,-0.63,0.99,Md
2020,2020-12-08T09:26:03.258498Z,-21.2411,55.712,-0.86,0.06,Md
2020,2020-12-08T06:23:57.349682Z,-21.2428,55.7103,-0.54,0.13,Md
2020,2020-12-08T04:58:02.461218Z,-21.2433,55.7109,-0.69,-0.05,Md
2020,2020-12-08T03:05:09.036125Z,-21.2426,55.7099,-0.62,1.12,Md
2020,2020-12-07T18:58:15.428435Z,-21.2424,55.7088,-0.63,0.25,Md
2020,2020-12-07T03:41:46.389080Z,-21.2435,55.715,-0.31,0.02,Md
2020,2020-12-07T01:18:23.838878Z,-21.245,55.7154,-0.13,0.78,Md
2020,2020-12-07T00:47:50.787758Z,-21.2424,55.7097,-0.71,0.41,Md
2020,2020-12-07T00:23:41.008850Z,-21.2428,55.7103,-0.37,1.69,Md
2020,2020-12-07T00:16:09.826874Z,-21.2443,55.7036,-1.52,1.58,Md
2020,2020-12-07T00:06:56.351201Z,-21.2429,55.7097,-0.73,0.26,Md
2020,2020-12-06T23:57:22.174411Z,-21.2451,55.7187,-0.57,0.88,Md
2020,2020-12-06T23:56:18.933682Z,-21.2422,55.7097,-0.67,0.51,Md
2020,2020-12-06T23:50:46.271469Z,-21.2431,55.7104,-0.31,0.31,Md
2020,2020-12-06T23:39:10.810547Z,-21.2419,55.7144,-0.57,0.43,Md
2020,2020-12-06T23:30:29.224649Z,-21.2418,55.7092,-0.61,1.27,Md
2020,2020-12-06T23:22:20.293328Z,-21.2431,55.7109,-0.41,0.32,Md
2020,2020-12-06T23:07:25.297886Z,-21.2424,55.7104,-0.48,0.35,Md
2020,2020-12-06T22:55:15.521242Z,-21.2433,55.7106,-0.67,0.46,Md
2020,2020-12-06T22:50:12.933247Z,-21.2401,55.7139,-0.42,0.53,Md
2020,2020-12-06T22:47:44.346660Z,-21.2409,55.7152,-0.44,0.13,Md
2020,2020-12-06T22:47:02.553670Z,-21.2402,55.715,-0.2,1.12,Md
2020,2020-12-06T22:46:45.452620Z,-21.2404,55.7138,-0.25,0.11,Md
2020,2020-12-06T22:44:44.387245Z,-21.2409,55.7122,-0.41,0.37,Md
2020,2020-12-06T22:40:10.973232Z,-21.2429,55.7109,-0.51,0.63,Md
2020,2020-12-06T22:35:17.622269Z,-21.2449,55.712,-0.78,1.07,Md
2020,2020-12-06T22:31:50.659124Z,-21.242,55.7102,-0.2,0.7,Md
2020,2020-12-06T22:29:37.055915Z,-21.2423,55.7117,-0.37,0.55,Md
2020,2020-12-06T22:29:17.542828Z,-21.2426,55.7125,-0.48,0.53,Md
2020,2020-12-06T22:05:09.536263Z,-21.2423,55.713,-0.44,0.55,Md
2020,2020-12-06T17:01:17.424976Z,-21.2415,55.7131,-0.32,0.49,Md
2020,2020-12-06T16:26:15.448267Z,-21.2449,55.7155,-0.31,0.89,Md
2020,2020-12-06T13:18:00.033500Z,-21.2447,55.715,-0.28,1.28,Md
2020,2020-12-06T08:29:24.762324Z,-21.2435,55.7187,-0.5,1.21,Md
2020,2020-12-05T17:13:01.868896Z,-21.2453,55.7175,-0.51,0.72,Md
2020,2020-12-05T16:38:29.446850Z,-21.2426,55.7092,-0.6,0.82,Md
2020,2020-12-05T00:16:14.177705Z,-21.2449,55.7148,-0.35,1.08,Md
2020,2020-12-04T20:48:11.876681Z,-21.2456,55.7152,-0.6,0.63,Md
2020,2020-12-04T20:27:39.054411Z,-21.2435,55.7189,-0.26,1.06,Md
2020,2020-12-04T13:51:40.041852Z,-21.2435,55.7178,-0.26,0.61,Md
2020,2020-12-04T13:11:03.193489Z,-20.9496,55.4259,10.54,1.18,Md
2020,2020-12-04T08:33:17.246518Z,-21.2448,55.7151,-0.24,0.65,Md
2020,2020-12-04T06:19:06.903338Z,-21.2444,55.7159,-0.1,1.63,Md
2020,2020-12-04T04:41:20.401512Z,-21.2447,55.7155,-0.35,0.76,Md
2020,2020-12-04T02:46:22.344062Z,-21.2392,55.7112,-0.2,0.38,Md
2020,2020-12-04T02:42:06.836520Z,-21.2447,55.7157,-0.27,0.83,Md
2020,2020-12-04T02:19:35.005611Z,-21.2449,55.7157,-0.37,0.63,Md
2020,2020-12-04T01:46:42.523645Z,-21.2411,55.7166,-0.11,0.74,Md
2020,2020-12-04T01:42:51.287834Z,-21.2402,55.7154,-0.21,0.9,Md
2020,2020-12-04T01:40:53.108655Z,-21.2404,55.7145,-0.22,0.97,Md
2020,2020-12-04T01:39:46.301764Z,-21.24,55.7147,-0.17,1.25,Md
2020,2020-12-04T01:39:04.257256Z,-21.24,55.7147,-0.28,0.64,Md
2020,2020-12-04T01:37:37.029023Z,-21.2397,55.7154,-0.25,1.09,Md
2020,2020-12-04T01:37:21.185918Z,-21.2442,55.7175,-0.31,0.41,Md
2020,2020-12-04T01:36:51.434279Z,-21.2397,55.7168,-0.2,-0.12,Md
2020,2020-12-04T01:33:06.959685Z,-21.24,55.7175,-0.22,0.79,Md
2020,2020-12-04T01:30:50.059516Z,-21.2413,55.7164,-0.03,0.53,Md
2020,2020-12-04T01:28:28.649258Z,-21.2402,55.7168,-0.2,0.3,Md
2020,2020-12-04T01:27:08.615957Z,-21.2409,55.7175,-0.22,0.6,Md
2020,2020-12-04T01:13:48.056850Z,-21.2435,55.7184,-0.11,0.75,Md
2020,2020-12-04T01:12:37.805446Z,-21.2433,55.7184,-0.32,0.22,Md
2020,2020-12-03T22:02:07.796997Z,-21.2453,55.712,-1.07,0.12,Md
2020,2020-12-03T18:56:23.246160Z,-21.2449,55.7173,-0.31,0.19,Md
2020,2020-12-03T11:18:43.381976Z,-21.3158,55.6848,12.57,0.93,Md
2020,2020-12-03T03:37:16.854812Z,-21.1577,55.6211,19.64,1.0,Md
2020,2020-11-29T03:50:33.343881Z,-21.2655,55.4481,22.56,1.23,Md
2020,2020-11-28T02:37:20.947614Z,-21.2422,55.7157,-0.1,1.15,Md
2020,2020-11-27T14:08:42.525308Z,-21.2422,55.7166,-0.11,1.12,Md
2020,2020-11-26T17:24:50.484336Z,-21.0204,55.5869,14.38,1.38,Md
2020,2020-11-26T06:13:41.966385Z,-21.2415,55.7458,1.43,1.02,Md
2020,2020-11-25T12:29:17.907119Z,-21.2429,55.7148,0.08,0.83,Md
2020,2020-11-23T15:17:10.095768Z,-21.3086,55.612,24.44,1.05,Md
2020,2020-11-23T03:05:15.116491Z,-21.2496,55.7592,2.82,0.13,Md
2020,2020-11-23T00:51:57.515805Z,-21.1305,55.626,17.68,0.97,Md
2020,2020-11-22T02:42:09.289238Z,-20.9517,55.427,9.94,0.83,Md
2020,2020-11-21T06:05:37.474246Z,-20.9914,55.5026,17.5,1.21,Md
2020,2020-11-20T23:25:46.290597Z,-21.3872,55.8548,21.82,1.44,Md
2020,2020-11-19T05:49:16.184180Z,-21.1523,55.6082,20.18,0.83,Md
2020,2020-11-18T13:49:26.526737Z,-21.1961,55.602,23.66,0.76,Md
2020,2020-11-17T20:49:16.608172Z,-21.1273,55.6871,20.42,0.85,Md
2020,2020-11-14T05:34:29.293123Z,-21.1059,55.6355,24.0,1.03,Md
2020,2020-11-13T17:56:26.323631Z,-21.0244,55.557,14.74,0.87,Md
2020,2020-11-13T13:49:16.318899Z,-21.0488,55.6755,22.16,1.28,Md
2020,2020-11-13T00:35:38.068484Z,-21.2404,55.7502,1.68,1.2,Md
2020,2020-11-12T05:51:13.257768Z,-21.0925,55.6418,18.63,0.87,Md
2020,2020-11-12T03:35:07.671656Z,-21.0468,55.6569,19.0,1.15,Md
2020,2020-11-10T20:48:38.281308Z,-21.2059,55.6619,20.32,0.61,Md
2020,2020-11-07T21:14:04.067110Z,-20.9258,55.3929,12.78,1.48,Md
